hcp_id,hcp_name,hcp_address,hcp_specialty,total_patients,diagnosed_patients,treated_patients,male_patients,female_patients,unknown_patients,new_patients,claims_count,male_claims,female_claims,unknown_claims,nrx,trx,cash,commercial,Aetna,Blue Cross,Cigna,UnitedHealthcare,Medicare,Medicaid,BrandA,BrandB,BrandC,planned_calls,calls_made,patient_count_2024-01,patient_count_2024-02,patient_count_2024-03,patient_count_2024-04,patient_count_2024-05,patient_count_2024-06,patient_count_2024-07,patient_count_2024-08,patient_count_2024-09,patient_count_2024-10,patient_count_2024-11,patient_count_2024-12,claim_count_2024-01,claim_count_2024-02,claim_count_2024-03,claim_count_2024-04,claim_count_2024-05,claim_count_2024-06,claim_count_2024-07,claim_count_2024-08,claim_count_2024-09,claim_count_2024-10,claim_count_2024-11,claim_count_2024-12,notes,call_date
HCP1286,Heather Moyer,"37013 Nicole Estate, Dawnland, RI 64480, Parrishton, Montana 11901",Neurology,976,410,146,704,222,50,254,726,431,197,98,585,659,308,2966,478,869,739,54,133,693,700,229,39,8,7,40,54,43,25,73,41,34,33,1,8,15,62,10,18,50,60,25,44,26,35,34,8,28,22,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was 6.2 percent (700 scripts) in the past 1 year.",2025-01-24
HCP1287,Samuel Hall,"439 Pearson Manors Suite 896, Heathershire, CT 34988, North Mindyland, Indiana 49770",Urology,781,728,495,29,658,94,230,586,247,77,262,521,584,234,2194,324,1,640,509,193,527,28,474,57,11,4,11,15,51,62,18,62,56,61,48,9,64,62,42,17,44,10,11,25,1,22,11,39,36,29,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was -95.2 percent (28 scripts) in the past 1 year.",2025-09-03
HCP1288,Judy Nunez,"571 Michaela Port, Whitestad, NJ 27393, Tinamouth, Oregon 93708",Psychiatry,669,667,176,587,34,48,265,373,165,173,35,252,282,258,2194,459,330,193,376,606,230,260,305,363,13,7,23,47,36,1,50,14,13,14,28,9,16,19,13,13,2,14,0,6,23,14,14,28,30,28,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was -7.8 percent (260 scripts) in the past 1 year.",2025-03-23
HCP1289,Marcus Ramirez,"38160 Berry Ranch, New Nathanshire, FM 48454, Frankchester, Maryland 44294",Neurology,543,137,76,146,337,60,195,261,188,30,43,40,42,166,1528,261,271,492,136,21,347,178,129,110,8,1,9,13,25,14,3,2,24,44,40,40,36,33,20,11,11,16,3,0,14,17,21,1,1,14,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was 323.8 percent (178 scripts) in the past 1 year.",2025-07-09
HCP1290,Nancy Harrison,"0715 Hudson Falls, Pennytown, PW 06977, Brendaton, Indiana 28651",Oncology,830,288,134,39,15,776,122,479,335,72,72,228,265,176,2360,347,415,308,550,293,447,469,386,345,8,3,12,25,60,47,67,34,35,22,6,27,14,54,27,32,26,5,0,32,14,15,0,10,14,8,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was 77.0 percent (469 scripts) in the past 1 year.",2025-02-03
HCP1291,Stephen Brown Jr.,"4251 Phillip Parkways Suite 743, Davidfort, AZ 70205, West Theresahaven, Michigan 81300",Urology,393,136,125,287,56,50,157,112,16,82,14,46,86,57,902,91,215,59,170,312,55,97,17,26,11,4,12,8,22,8,21,7,6,10,7,10,10,8,3,5,1,1,7,6,5,8,2,6,7,2,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was 12.8 percent (97 scripts) in the past 1 year.",2025-11-22
HCP1292,Cody Warren,"49594 Copeland Gardens, Port Sabrinastad, SC 80133, Carriemouth, Oregon 50752",Cardiology,358,182,48,54,287,17,39,94,1,48,45,91,92,63,1248,334,158,102,272,24,358,34,9,41,11,6,18,24,4,12,13,10,5,6,28,25,2,4,1,4,7,5,6,7,0,5,2,0,7,2,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was -63.0 percent (34 scripts) in the past 1 year.",2025-03-23
HCP1293,Sherry Watson,"80923 Perkins Freeway Apt. 116, West Paulhaven, NM 32996, East Brendanshire, Georgia 36169",Endocrinology,430,194,152,288,47,95,149,336,256,5,75,313,325,91,1332,210,268,357,180,40,277,88,237,6,6,6,2,0,15,22,12,12,26,2,29,4,13,3,12,12,14,6,11,28,19,16,23,22,14,25,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was -72.9 percent (88 scripts) in the past 1 year.",2025-05-19
HCP1294,Michelle Jones,"282 Jay Fall, Robinsonside, NJ 69174, Garzaburgh, Washington 98944",Cardiology,683,163,121,442,121,120,190,549,165,355,29,387,513,33,2836,491,348,385,555,424,633,437,365,157,16,15,13,48,14,9,37,17,44,25,27,7,52,27,19,44,22,30,0,18,21,44,27,7,8,44,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was -14.8 percent (437 scripts) in the past 1 year.",2025-11-11
HCP1295,Connie Parker,"76990 William Mountain Apt. 010, West Kennethview, WI 07963, Michaelfurt, Connecticut 75970",Psychiatry,876,479,297,59,768,49,115,80,63,2,15,71,79,273,2093,319,174,66,218,874,442,67,43,21,9,0,18,69,30,5,9,22,68,3,48,3,0,66,6,0,1,2,0,5,0,5,2,5,3,6,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was -15.2 percent (67 scripts) in the past 1 year.",2025-07-26
HCP1296,Michelle Brewer,"5686 Molina Flats, Jacquelineberg, HI 88385, Dodsonshire, Idaho 19636",Oncology,714,354,276,463,228,23,306,186,101,17,68,151,161,337,1376,129,422,212,200,121,292,148,177,35,17,13,11,1,59,51,6,59,51,25,19,16,30,13,5,9,6,1,11,0,0,12,5,2,0,1,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was -8.1 percent (148 scripts) in the past 1 year.",2025-07-24
HCP1297,Perry Wood,"1884 Lopez Lodge Suite 081, Michaelmouth, TX 07592, South Angela, Oregon 66261",Oncology,755,347,85,282,209,264,310,458,138,270,50,120,121,255,2450,471,433,121,392,607,426,268,238,32,17,2,2,8,20,36,33,2,12,47,13,29,60,14,34,20,4,37,16,28,4,4,23,2,27,11,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was 121.5 percent (268 scripts) in the past 1 year.",2025-10-03
HCP1298,Michelle Rogers,"8528 David Mission, Lake Julia, OR 01890, Brownfort, Maine 05014",Psychiatry,542,449,190,119,343,80,159,521,311,168,42,199,323,155,814,255,211,3,13,17,315,327,235,302,5,0,41,6,45,1,20,33,34,43,23,27,39,24,42,9,2,40,42,1,19,6,4,4,1,36,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was 1.2 percent (327 scripts) in the past 1 year.",2025-10-27
HCP1299,Peter Patrick,"4422 Amber Islands Apt. 260, Mooreburgh, MO 35666, Joneschester, Georgia 41704",Radiology,299,51,36,247,12,40,86,211,154,23,34,45,124,130,1025,242,255,50,160,253,65,141,67,41,14,12,13,24,8,0,0,17,11,19,6,6,5,24,4,3,17,11,8,1,8,17,9,3,16,6,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was 13.7 percent (141 scripts) in the past 1 year.",2025-07-10
HCP1300,Teresa Luna,"41285 Katherine Cliffs, Iantown, PR 69696, Port Patrick, New York 30873",Gastroenterology,639,116,84,584,14,41,135,108,39,52,17,92,106,280,2187,454,197,125,639,377,395,26,57,52,9,7,1,13,19,6,46,19,23,43,27,42,1,18,3,5,1,7,7,0,8,5,0,3,0,7,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was -75.5 percent (26 scripts) in the past 1 year.",2025-02-07
HCP1301,Zachary Branch,"885 Robin Drive, South Sharonmouth, PR 89809, Fisherburgh, Kansas 04462",Pediatrics,748,94,44,497,126,125,163,347,84,4,259,196,270,257,2170,306,267,375,472,46,704,248,11,206,20,9,59,46,1,52,56,0,26,36,4,56,36,13,19,10,15,12,1,14,6,9,27,11,13,10,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was -8.1 percent (248 scripts) in the past 1 year.",2025-02-19
HCP1302,Mr. Michael Richards,"0472 Anderson Walks Apt. 029, Walkerberg, NV 89739, Johnland, New Mexico 39358",Gastroenterology,884,89,49,233,409,242,158,762,106,186,470,10,85,417,1490,61,135,363,550,201,180,712,252,533,15,11,46,68,51,59,33,13,49,27,5,55,35,54,39,36,3,51,50,16,29,58,42,54,41,29,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was 737.6 percent (712 scripts) in the past 1 year.",2025-08-03
HCP1303,Julie Foster,"655 Wilson Knolls Apt. 913, Lake Theodore, WY 09320, Donaldstad, New Jersey 27106",Cardiology,206,186,42,16,109,81,103,187,170,17,0,37,43,60,594,200,35,187,36,72,64,25,165,94,10,7,11,11,0,7,0,2,11,3,13,5,4,16,3,8,4,7,8,6,10,15,2,14,1,12,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was -41.9 percent (25 scripts) in the past 1 year.",2025-04-24
HCP1304,Daniel King,"7471 Black Dam Suite 651, South Justin, MA 53872, Lake Sherrichester, Mississippi 62045",Psychiatry,853,368,91,531,214,108,17,112,50,24,38,78,92,99,3336,444,687,467,791,567,380,6,31,46,18,9,42,66,30,29,10,8,5,27,63,58,38,67,3,5,2,7,3,0,0,2,0,8,2,5,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was -93.5 percent (6 scripts) in the past 1 year.",2025-06-07
HCP1305,Annette Brooks,"6231 Alexandra Park Suite 339, Adamsbury, AK 35015, Thompsonview, Montana 84262",Pediatrics,545,196,139,24,50,471,171,76,60,3,13,40,43,211,1325,3,444,180,150,429,119,52,71,0,13,1,21,17,26,41,9,16,28,39,22,37,9,12,0,5,2,2,5,4,4,0,0,3,3,5,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was 20.9 percent (52 scripts) in the past 1 year.",2025-01-29
HCP1306,Stacy Heath,"67624 Ellis Path, Sarachester, MO 83837, North Mary, West Virginia 43888",Endocrinology,951,701,462,196,364,391,399,680,557,17,106,474,646,361,2757,107,506,346,614,249,935,647,461,117,9,1,18,74,31,62,54,79,9,51,3,67,39,48,52,52,1,9,12,35,31,46,56,46,1,24,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was 0.2 percent (647 scripts) in the past 1 year.",2025-11-13
HCP1307,Paul Bradley,"22568 Christian Point Apt. 968, Shellymouth, ND 81442, North Desireemouth, Indiana 95629",Psychiatry,505,104,85,282,197,26,143,169,148,7,14,96,165,118,1547,423,131,23,214,474,282,114,15,64,18,4,5,14,36,25,18,12,39,2,5,6,5,41,9,11,5,14,2,12,2,4,5,5,0,2,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was -30.9 percent (114 scripts) in the past 1 year.",2025-12-26
HCP1308,Christy Swanson,"538 Hendrix Square, Rodneyville, WV 95912, North Alyssa, Georgia 17807",Cardiology,638,372,304,319,27,292,310,131,84,15,32,91,112,76,2280,64,511,292,429,626,358,126,24,110,12,10,16,8,47,12,7,5,42,25,31,49,8,14,1,5,0,1,1,8,9,10,5,9,10,9,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was 12.5 percent (126 scripts) in the past 1 year.",2025-04-05
HCP1309,Dawn Smith,"Unit 7795 Box 8605, DPO AA 19246, Shepardshire, Connecticut 95124",Neurology,714,698,362,660,44,10,208,94,90,4,0,19,40,270,2571,636,455,340,61,420,659,26,37,57,18,13,14,30,30,14,0,58,50,25,56,6,14,23,5,3,0,6,1,7,4,5,5,4,7,5,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was -35.0 percent (26 scripts) in the past 1 year.",2025-06-13
HCP1310,Ronnie Sharp,"3161 Garcia Terrace, East Toni, WI 71015, Fuentesmouth, Wisconsin 14679",Oncology,894,550,262,108,193,593,353,94,45,0,49,52,65,193,2447,530,288,762,347,24,496,34,40,60,12,12,71,63,17,24,29,61,69,24,67,50,52,8,2,3,0,3,1,0,3,1,1,0,1,6,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was -47.7 percent (34 scripts) in the past 1 year.",2025-05-04
HCP1311,Roberto Scott,"7091 Mason Valleys Suite 116, Edwardborough, RI 40085, Port Michaelchester, Louisiana 43767",Oncology,443,242,35,218,60,165,25,121,15,15,91,71,73,81,1745,436,367,311,207,302,122,54,68,113,9,0,1,26,20,36,19,14,12,9,3,11,25,12,10,3,5,1,6,0,9,2,9,8,8,8,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was -26.0 percent (54 scripts) in the past 1 year.",2025-10-18
HCP1312,Ricky Hernandez,"91900 Travis Via, West Thomas, NV 32522, West Brandon, Louisiana 78933",Pediatrics,391,240,52,119,152,120,68,255,180,22,53,87,223,9,1514,301,257,60,271,381,244,47,46,207,16,11,3,24,25,1,32,31,13,3,15,7,16,15,20,2,5,15,9,9,13,21,19,21,11,1,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was -78.9 percent (47 scripts) in the past 1 year.",2025-06-16
HCP1313,Dylan Robinson,"965 Hall Lake, North Heidi, MP 69781, Port Johnborough, Kentucky 40214",Radiology,967,504,364,237,472,258,343,690,631,5,54,339,444,258,3649,899,438,941,535,827,9,247,342,500,14,12,74,63,24,27,22,78,49,20,64,21,30,69,31,18,1,41,46,23,0,0,38,43,32,45,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was -44.4 percent (247 scripts) in the past 1 year.",2025-08-03
HCP1314,Mr. James Yang,"866 Joel Ports, Port Melanie, IA 43654, Elizabethchester, Hawaii 17685",Gastroenterology,302,87,80,239,6,57,119,301,138,47,116,18,241,39,1025,194,257,14,243,164,153,300,266,261,9,5,19,5,12,15,1,22,18,24,3,25,9,19,6,16,10,19,14,10,2,20,14,3,6,24,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was 24.5 percent (300 scripts) in the past 1 year.",2025-04-26
HCP1315,Isaac Aguilar,"414 Mitchell Turnpike, Lake Adam, MP 39966, Stephenmouth, Kentucky 23722",Pediatrics,803,651,366,25,352,426,35,773,428,268,77,92,273,146,2835,609,680,690,144,233,479,551,135,185,18,9,45,15,18,0,1,65,4,1,14,42,3,59,0,50,24,35,5,61,22,64,9,18,24,37,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was 101.8 percent (551 scripts) in the past 1 year.",2025-01-09
HCP1316,Joseph Collins,"8238 Contreras Parkways, Kristineton, VT 07978, Jacksonville, Colorado 82776",Gastroenterology,925,318,221,883,30,12,79,160,29,115,16,117,123,167,2123,31,696,843,130,90,333,14,20,8,10,4,70,58,31,65,35,27,32,36,10,18,54,15,6,0,5,5,12,4,12,2,9,8,8,6,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was -88.6 percent (14 scripts) in the past 1 year.",2025-08-17
HCP1317,Jamie Graham,"2479 Ellis Isle Suite 667, New Courtney, MH 09491, Steeleville, Louisiana 77231",Radiology,315,293,224,233,31,51,108,225,178,14,33,179,187,68,1324,313,195,158,278,157,223,20,113,51,11,3,8,6,11,3,7,11,26,20,0,23,6,24,18,0,5,5,8,11,9,11,17,5,14,12,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was -89.3 percent (20 scripts) in the past 1 year.",2025-03-07
HCP1318,Zachary Ross,"91682 West Expressway, North Jonathan, LA 64861, Richardsonburgh, Oklahoma 14023",Urology,621,290,150,136,142,343,226,198,83,4,111,184,187,100,2205,194,507,485,303,129,587,155,86,169,19,15,43,39,5,45,46,38,13,3,9,9,49,12,6,7,13,7,13,8,15,9,12,10,13,12,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was -17.1 percent (155 scripts) in the past 1 year.",2025-05-25
HCP1319,Nancy Mitchell,"226 Gabriela Ford Suite 938, North Jacobton, GU 96419, West Laurieland, New York 96741",Dermatology,387,278,71,177,42,168,128,145,67,46,32,132,143,119,1016,261,168,205,258,65,59,91,95,126,5,4,15,29,11,17,18,0,7,14,20,8,10,17,10,10,6,9,8,3,0,5,12,1,3,0,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was -36.4 percent (91 scripts) in the past 1 year.",2025-02-12
HCP1320,Joseph Jimenez,"55603 Padilla Ridge Apt. 081, Aaronbury, HI 84286, Parsonsmouth, West Virginia 25480",Dermatology,748,439,41,690,13,45,296,376,57,2,317,40,361,211,2035,664,39,223,526,304,279,321,122,232,16,2,36,1,32,26,31,18,2,29,49,32,18,33,3,14,13,18,28,28,1,4,12,1,23,25,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was -11.1 percent (321 scripts) in the past 1 year.",2025-06-04
HCP1321,Douglas Lewis,"86996 Smith Bypass, Franciscoland, AL 90213, Charlesberg, Nevada 23096",Cardiology,717,701,589,413,37,267,34,122,116,0,6,96,105,353,2992,571,595,504,527,560,235,105,76,110,13,6,53,23,34,32,0,53,10,22,13,44,10,13,7,9,9,5,10,5,4,4,0,9,5,1,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was 0.0 percent (105 scripts) in the past 1 year.",2025-12-18
HCP1322,Johnny Lang,"865 William Village, West Rogerburgh, FM 25856, North James, West Virginia 10153",Pediatrics,782,367,86,47,98,637,287,716,166,517,33,191,402,250,2848,558,701,514,384,603,88,662,37,709,9,3,8,54,14,33,29,34,26,27,35,57,49,25,51,25,19,6,2,32,34,42,12,27,34,31,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was 64.7 percent (662 scripts) in the past 1 year.",2025-05-25
HCP1323,Christopher Cummings,"5593 Lynch Land Apt. 892, Collinsmouth, IL 19443, Isabelborough, West Virginia 64113",Dermatology,991,173,79,569,411,11,108,436,415,7,14,111,296,491,3808,850,588,332,367,834,837,244,304,298,15,1,70,42,64,33,81,23,18,36,12,5,20,56,3,26,10,30,13,6,16,35,23,5,5,1,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was -17.6 percent (244 scripts) in the past 1 year.",2025-08-17
HCP1324,John Monroe,"22197 Michael View, South Julie, OK 69029, Bennettton, Utah 92978",Cardiology,823,149,44,488,305,30,327,136,128,7,1,65,113,208,3368,801,231,282,811,627,616,29,15,48,17,16,64,67,47,9,34,40,0,27,42,62,32,66,10,2,1,8,11,11,1,10,8,5,8,9,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was -74.3 percent (29 scripts) in the past 1 year.",2025-07-18
HCP1325,Richard Lee,"19609 Kevin Wall Suite 016, Lopezberg, AL 23477, Michaelburgh, Oklahoma 05144",Urology,405,144,32,56,162,187,40,148,92,52,4,119,127,94,1300,5,50,376,401,157,311,133,94,34,19,6,26,33,5,12,17,18,15,8,17,27,23,18,5,2,6,0,11,1,7,5,4,8,3,11,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was 4.7 percent (133 scripts) in the past 1 year.",2025-07-27
HCP1326,Mary Smith,"47951 Karen Valley, Kevinhaven, NY 52407, Port Julie, Washington 57696",Dermatology,683,53,46,456,172,55,238,465,374,32,59,137,348,127,2395,560,241,325,455,632,182,181,157,304,18,8,34,53,32,54,5,6,56,34,35,37,36,51,33,4,18,22,19,10,9,24,25,6,17,24,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was -48.0 percent (181 scripts) in the past 1 year.",2025-09-20
HCP1327,Emily Hunter,"4090 Dominic Vista, Nathanielbury, AS 02982, Jefferyburgh, Illinois 46771",Cardiology,994,287,72,215,541,238,20,874,89,395,390,223,836,268,2288,32,269,227,666,421,673,413,84,343,8,0,32,49,55,48,28,21,39,70,40,54,61,14,19,57,22,13,18,4,55,64,29,13,8,56,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was -50.6 percent (413 scripts) in the past 1 year.",2025-09-22
HCP1328,Jacob Williams,"512 John Stream, Rachelton, NM 30754, Lake Amanda, Utah 80224",Urology,923,547,390,354,239,330,230,354,84,138,132,23,171,177,2444,303,800,732,263,137,209,187,235,145,6,5,68,52,14,3,45,11,23,2,64,16,31,59,25,23,12,28,22,11,11,22,25,12,25,22,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND C was 9.4 percent (187 scripts) in the past 1 year.",2025-03-27
HCP1329,Amy Walker,"002 David Mission, Port Lisa, OK 73085, Bradshawburgh, South Carolina 42870",Urology,959,521,136,697,111,151,300,588,93,297,198,134,293,58,4205,789,605,507,843,598,863,337,98,92,14,1,40,15,65,0,76,20,67,42,44,58,50,27,41,47,6,2,41,34,33,39,8,5,25,4,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was 15.0 percent (337 scripts) in the past 1 year.",2025-11-08
HCP1330,Tiffany Wright,"55311 Anderson Trail, South Michael, MD 48218, Benjaminton, Iowa 38907",Neurology,726,699,240,487,64,175,197,81,39,23,19,75,80,265,2132,445,12,474,712,71,418,67,69,1,15,9,53,37,22,35,1,2,34,9,56,32,44,48,3,4,4,2,4,0,1,4,4,6,6,0,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND C was -16.2 percent (67 scripts) in the past 1 year.",2025-02-04
